date,rms,median,mean
2013-11-20 23:00:00,411.818518,8159.300049,8142.027825
2013-11-14 23:00:00,637.247062,5408.133464,5394.383992
2013-11-21 23:00:00,285.364278,5582.228516,5595.288105
2013-11-22 23:00:00,293.654922,6725.233480,6714.095192
2013-11-23 23:00:00,359.527968,8004.574951,7995.532483
2013-11-24 23:00:00,367.545910,8100.366699,8083.274849
2013-11-25 23:00:00,342.239975,7496.400007,7476.042636
2013-11-26 23:00:00,377.763502,7993.775024,7973.403394
2013-11-28 23:00:00,354.713199,7826.577745,7808.766314
2013-11-29 23:00:00,392.725551,7968.500000,7954.652419
2013-11-30 23:00:00,365.371079,8078.200073,8058.903872
2013-12-01 23:00:00,369.616227,7979.766602,7960.617579
2013-12-02 23:00:00,387.157501,8057.250000,8033.235037
2013-12-03 23:00:00,372.816094,8009.025024,7991.385927
2013-12-04 23:00:00,365.357122,8006.214286,7981.008675
2013-12-06 23:00:00,382.107246,7978.416585,7942.583989
2013-12-07 23:00:00,377.781853,8126.099976,8106.299591
2013-12-08 23:00:00,354.877865,7921.275085,7899.021808
2013-12-19 23:00:00,0.000000,0.000000,0.000000
2013-12-20 23:00:00,314.076381,6332.316650,6319.692218
2013-12-22 23:00:00,224.819359,4641.119971,4633.822175
2013-12-23 23:00:00,376.920774,7699.957171,7678.293315
2013-12-24 23:00:00,373.276243,7623.885672,7608.500012
2013-12-25 23:00:00,320.064354,6641.287476,6620.062045
2013-12-26 23:00:00,306.986922,6415.971401,6380.686869
2013-12-27 23:00:00,391.970534,7529.200195,7523.623090
2013-12-29 23:00:00,368.516663,7685.200033,7667.240629
2014-01-26 23:00:00,414.772475,7986.799805,7975.496242
2014-01-27 23:00:00,390.877378,7823.745428,7793.739056
2014-01-28 23:00:00,389.305178,7843.342773,7821.634280
2014-01-31 23:00:00,372.485663,7528.000044,7507.273209
2014-02-01 23:00:00,372.284635,7535.337463,7509.347546
2014-02-02 23:00:00,385.355436,7489.466715,7458.379723
2014-02-03 23:00:00,382.563616,7491.040007,7466.993519
2014-01-07 23:00:00,333.154558,6884.733398,6874.388966
2014-01-05 23:00:00,349.708390,7322.400065,7303.585964
2014-01-06 23:00:00,310.978102,6556.330029,6539.453176
2014-01-11 23:00:00,337.965261,6986.200033,6953.429582
2014-01-12 23:00:00,352.363929,6955.100098,6943.965254
2014-01-13 23:00:00,340.662730,7010.549805,7003.927626
2014-01-21 23:00:00,430.137763,7945.466634,7908.363300
2014-02-10 23:00:00,414.304124,7390.233236,7362.553514
2014-02-11 23:00:00,1022.897594,7455.875000,7406.255155
2014-02-21 23:00:00,432.082111,8620.925171,8583.435120
2014-02-22 23:00:00,435.739554,8651.200073,8632.431966
2014-02-23 23:00:00,472.975134,8661.299805,8642.140887
2014-02-24 23:00:00,447.519626,8594.814314,8559.742940
2014-02-25 23:00:00,433.985029,8654.481889,8626.647691
2014-02-04 23:00:00,360.448511,6954.760059,6932.627979
2014-02-05 23:00:00,376.682446,7128.269971,7100.019542
2014-02-06 23:00:00,438.637017,7082.066623,7070.332019
2014-02-07 23:00:00,398.510396,7445.460059,7424.066946
2014-02-08 23:00:00,399.444152,7470.512451,7454.471344
2014-02-09 23:00:00,408.549007,7438.474976,7414.430801
2014-03-06 23:00:00,459.457207,8150.019971,8106.588448
2014-03-08 23:00:00,669.328295,8521.400024,8518.554748
2013-12-30 23:00:00,351.836810,7693.612488,7670.094536
2013-12-31 23:00:00,359.572358,7583.728655,7562.320937
2014-01-01 23:00:00,367.140607,7620.740039,7604.992803
2014-01-03 23:00:00,350.100316,7369.290838,7350.785248
2013-12-21 23:00:00,220.190261,4873.174927,4862.390566
2014-01-02 23:00:00,366.830118,7565.687500,7543.381582
2014-01-04 23:00:00,355.146383,7569.355577,7548.277295
2014-02-26 23:00:00,435.012059,8580.427202,8538.413642
2014-02-28 23:00:00,428.119020,8612.300171,8577.515772
2014-03-01 23:00:00,429.492189,8619.077691,8582.213313
2014-03-02 23:00:00,439.201241,8592.359863,8569.485870
2014-03-03 23:00:00,470.826424,8618.911241,8578.361290
2014-03-04 23:00:00,440.254258,8615.744358,8578.553165
2014-03-05 23:00:00,431.490085,8620.899902,8581.396741
