date,rms,median,mean
2013-07-13 22:00:00,9.648560,68.254844,68.838359
2013-07-14 22:00:00,11.112638,74.755282,75.017621
2013-07-25 22:00:00,15.395599,86.069841,87.806741
2013-07-26 22:00:00,14.479502,95.928571,96.238286
2013-07-27 22:00:00,12.263736,88.561254,89.424805
2013-07-28 22:00:00,10.581885,74.277914,74.542519
2013-07-15 22:00:00,12.312562,82.396544,83.424077
2013-07-16 22:00:00,13.568055,93.142103,94.372149
2013-07-17 22:00:00,17.081059,112.090067,113.960804
2013-07-18 22:00:00,14.671598,97.384897,98.688843
2013-07-19 22:00:00,16.458224,107.875912,109.604113
2013-07-29 22:00:00,13.122170,87.134115,87.670807
2013-07-30 22:00:00,10.339673,82.806647,83.504919
2013-07-31 22:00:00,10.406377,72.447284,72.438539
2013-08-01 22:00:00,10.678116,70.390513,71.364839
2013-08-02 22:00:00,11.009359,70.875850,71.056669
2013-08-03 22:00:00,10.352553,65.816189,66.258117
2013-08-04 22:00:00,11.458953,70.420965,71.269196
2013-08-05 22:00:00,10.061814,66.638032,67.303665
2013-08-06 22:00:00,9.840444,65.357988,65.873736
2013-08-07 22:00:00,9.842246,66.061649,66.762155
2013-08-08 22:00:00,11.359440,70.386494,71.226236
2013-08-09 22:00:00,8.752363,63.289412,63.661576
2013-08-10 22:00:00,11.995025,70.334766,71.071642
2013-08-11 22:00:00,9.036377,60.381567,61.050774
2013-08-12 22:00:00,10.987259,74.172808,74.456508
2013-08-26 22:00:00,10.865088,78.693922,79.371898
2013-08-25 22:00:00,11.089921,78.573622,79.131789
2013-08-24 22:00:00,13.260891,81.361455,81.629643
2013-08-16 22:00:00,11.103865,73.919149,74.871952
2013-08-15 22:00:00,12.034298,83.267164,83.935330
2013-08-14 22:00:00,12.657515,80.670409,81.773029
2012-11-10 23:00:00,8.666122,75.999513,76.849724
2012-11-11 23:00:00,8.335333,74.151430,75.002088
2012-11-12 23:00:00,9.619755,69.351792,70.071889
2012-11-15 23:00:00,9.464500,67.123873,67.824725
2012-11-17 23:00:00,8.877249,71.068631,71.558952
2012-11-18 23:00:00,8.997937,69.011680,69.573134
2012-11-19 23:00:00,9.176156,76.826065,77.901627
2012-11-20 23:00:00,11.017158,86.629950,87.827849
2012-11-21 23:00:00,6.870877,2567.985586,2568.986553
2012-11-22 23:00:00,10.877839,88.564257,90.170170
2012-11-23 23:00:00,7.636865,77.136619,78.278451
2012-12-04 23:00:00,14.981955,107.626060,109.402370
2012-12-05 23:00:00,13.716087,104.683800,106.517818
2012-12-06 23:00:00,12.933267,95.035258,96.476176
2012-12-07 23:00:00,10.710988,82.719388,83.989511
2013-09-02 22:00:00,9.828211,64.316066,64.608283
2012-10-15 22:00:00,5.393911,1674.873873,1675.723986
2012-10-19 22:00:00,6.827328,345.057088,346.115263
2012-10-21 22:00:00,6.489598,537.391607,538.609458
2012-10-22 22:00:00,8.751915,78.467951,79.579305
2012-10-24 22:00:00,6.132866,92.890168,93.812884
2012-10-25 22:00:00,10.933501,1921.370728,1923.087163
2012-10-26 22:00:00,1.549245,15.603036,15.865241
2013-08-13 22:00:00,10.056179,72.245923,72.757664
2013-08-21 22:00:00,0.000000,0.000000,0.000000
2013-08-22 22:00:00,21.774103,185.601626,189.069935
2013-08-23 22:00:00,15.013898,86.023810,86.751895
2013-08-27 22:00:00,13.591144,93.393630,94.219302
2013-08-28 22:00:00,12.968394,85.202190,86.176008
2013-08-29 22:00:00,11.366178,81.093308,81.449251
2013-08-30 22:00:00,10.614173,72.305085,72.984620
2013-08-31 22:00:00,8.940958,64.443422,65.177873
2013-09-01 22:00:00,9.412623,65.380836,66.125568
2013-09-11 22:00:00,18.801723,112.503285,113.988832
2013-09-12 22:00:00,11.296461,75.837522,76.787430
2013-09-13 22:00:00,15.629884,99.314352,100.734969
2013-09-14 22:00:00,9.910941,66.985703,67.573589
2013-09-16 22:00:00,10.384342,68.000000,68.761810
2013-09-22 22:00:00,0.000000,0.000000,0.000000
2013-09-23 22:00:00,12.421500,76.793277,77.274625
2013-09-24 22:00:00,15.524863,111.670788,113.730452
2013-09-26 22:00:00,12.716531,85.632537,86.165306
2013-09-27 22:00:00,11.812465,77.671522,78.744695
2013-09-28 22:00:00,10.707142,74.993665,75.456037
2013-09-29 22:00:00,9.012072,62.567761,62.990648
2013-09-30 22:00:00,8.632527,60.645265,61.249764
2013-10-01 22:00:00,8.335722,59.212152,59.730454
2013-10-03 22:00:00,8.792082,61.198001,62.470879
2013-10-04 22:00:00,11.320402,73.702628,74.563002
2013-10-05 22:00:00,8.431577,60.702541,61.694861
2013-10-06 22:00:00,8.600494,61.431853,61.982587
2013-10-07 22:00:00,8.820072,61.971383,62.604811
2013-10-08 22:00:00,8.210094,59.502358,60.391765
2013-10-09 22:00:00,8.858850,67.514277,68.254595
2013-10-10 22:00:00,9.143689,68.488062,69.616710
2013-09-03 22:00:00,9.296415,64.234132,64.484382
2013-09-04 22:00:00,9.540967,64.529856,65.184017
2013-09-05 22:00:00,8.842461,64.637755,65.112866
2013-09-06 22:00:00,8.779104,63.183734,63.484549
2013-09-07 22:00:00,9.951638,66.875793,67.814188
2013-09-09 22:00:00,9.469874,64.483429,65.268981
2013-10-11 22:00:00,11.120390,79.779610,81.106092
2013-10-12 22:00:00,10.580736,75.039384,76.216393
2013-10-13 22:00:00,11.268020,78.275000,79.817454
2013-10-14 22:00:00,13.755712,93.580000,95.087295
2013-10-15 22:00:00,18.671174,123.150931,124.982963
2013-10-16 22:00:00,26.141608,168.134409,170.591930
2013-10-21 22:00:00,10.346860,79.964286,80.247996
2013-10-22 22:00:00,9.409434,66.344828,67.143867
2013-11-01 23:00:00,8.979048,62.605833,63.572170
2013-11-03 23:00:00,9.343022,63.437299,64.290014
2013-11-04 23:00:00,9.129635,64.301208,65.021035
2013-10-23 22:00:00,11.228524,79.972514,80.891017
2013-10-26 22:00:00,11.179945,80.944745,81.785540
2013-10-27 23:00:00,11.258842,72.570667,73.284875
2013-10-29 23:00:00,9.945326,67.450754,68.080192
2013-10-30 23:00:00,9.369045,64.912770,66.135245
2013-10-31 23:00:00,9.408726,65.063291,66.017970
2013-11-02 23:00:00,8.752790,61.412422,62.263118
2013-11-05 23:00:00,10.303704,66.116152,67.111911
2013-11-06 23:00:00,632.296385,64.496616,92.535128
2013-11-07 23:00:00,10.385755,67.402382,68.522598
2013-11-09 23:00:00,10.814551,68.693519,69.541441
2013-11-10 23:00:00,16.150787,104.899652,105.966946
2013-11-11 23:00:00,13.259383,81.063264,82.401447
2013-11-12 23:00:00,13.301871,75.785819,76.780042
2013-11-13 23:00:00,17.148617,105.865702,107.395498
2013-11-20 23:00:00,10.016061,67.000000,67.760791
2013-11-14 23:00:00,17.118779,98.651972,102.140739
2013-11-21 23:00:00,17.739447,117.267221,119.787118
2013-11-22 23:00:00,15.244442,104.538137,106.324101
2013-11-23 23:00:00,12.629730,84.931180,86.175505
2013-11-24 23:00:00,14.040197,93.958954,95.253816
2013-11-25 23:00:00,12.780570,92.133622,93.187100
2013-11-26 23:00:00,9.601783,70.862179,71.724921
2013-11-28 23:00:00,10.259472,74.580082,75.573954
2013-11-29 23:00:00,8.659176,70.000000,71.087020
2013-11-30 23:00:00,9.460094,70.997997,71.837921
2013-12-01 23:00:00,9.774007,71.037456,71.980116
2013-12-02 23:00:00,10.212983,75.025956,76.143875
2013-12-03 23:00:00,9.558877,70.833455,71.681651
2013-12-04 23:00:00,10.086905,72.281862,73.167505
2013-12-06 23:00:00,11.124814,79.999446,81.206118
2013-12-07 23:00:00,11.411640,81.428540,82.471695
2013-12-08 23:00:00,11.262246,79.392937,80.296513
2013-12-19 23:00:00,0.000000,0.000000,0.000000
2013-12-20 23:00:00,19.235391,129.097690,131.910705
2013-12-22 23:00:00,12.871540,97.414538,98.736219
2013-12-23 23:00:00,15.168844,95.068579,96.873052
2013-12-24 23:00:00,14.073906,98.753230,99.901614
2013-12-25 23:00:00,11.631813,88.573057,89.720363
2013-12-26 23:00:00,11.747050,83.816197,84.808748
2013-12-27 23:00:00,9.818965,69.939320,70.224270
2013-12-29 23:00:00,9.268037,71.422256,72.686387
2014-01-26 23:00:00,13.469238,90.185915,91.817120
2014-01-27 23:00:00,9.343717,66.524857,67.189176
2014-01-28 23:00:00,9.294805,67.717568,68.472751
2014-01-30 23:00:00,15.502524,128.501425,130.774403
2014-01-31 23:00:00,9.227159,65.453271,66.096079
2014-02-01 23:00:00,8.487763,65.399885,66.362788
2014-02-02 23:00:00,9.589269,68.171689,69.182353
2014-01-07 23:00:00,15.761403,109.642008,110.778377
2014-01-05 23:00:00,10.073965,75.976988,76.798545
2014-01-06 23:00:00,11.974219,86.366871,87.515588
2014-01-11 23:00:00,14.135337,95.885047,97.179820
2014-01-12 23:00:00,11.539596,81.293976,82.259186
2014-01-13 23:00:00,17.140315,111.247649,113.445525
2014-01-21 23:00:00,16.870464,102.131112,104.566671
2014-02-10 23:00:00,12.493880,83.063859,84.182645
2014-02-11 23:00:00,12.227094,82.822785,83.872282
2014-02-21 23:00:00,14.401066,95.315347,97.305589
